short,географическое распростонение,"Длина
",Ширина,leaf_ind,Площадь,curvtop,curvbasis,Длина контура,circularity,pwid,BIO 1,BIO 2,BIO3,BIO 4,BIO 5,BIO 6,BIO 7,BIO 8,BIO 9,BIO 10,BIO 11,BIO 12,BIO 13,BIO 14,BIO 15,BIO 16,BIO 17,BIO 18,BIO 19
shkot,континентальное,"4,6199","1,4397","0,3116","4,5344","3,9263","10,2877","9,9432","9,2375","0,0275","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,3938","1,1607","0,4849","1,8828","5,7795","1,947","5,5225","3,6318","-0,0084","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,3589","1,2008","0,5091","2,0297","3,5344","1,5523","5,5688","2,7126","0,0366","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,2145","1,4679","0,4567","3,2272","3,8517","0,451","7,3291","4,0785","-0,0305","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,8213","1,2922","0,458","2,5139","6,7182","5,0718","6,4439","3,9511","-0,0511","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,8263","1,4967","0,5296","2,9977","6,0325","4,1422","6,708","2,4444","-0,0127","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,5295","1,2323","0,4872","2,1842","3,7005","1,0849","5,8795","3,2601","-0,0222","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,7088","1,3722","0,5066","2,6797","6,4536","1,5193","6,3878","2,6607","-0,0672","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,9223","1,6335","0,4165","4,4232","2,2516","6,9477","8,8434","5,1144","0,0548","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"5,2347","2,1976","0,4198","7,8499","5,8292","10,7521","11,7785","5,1067","0,0766","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,0079","1,8382","0,4586","5,206","1,7077","5,6405","9,2388","3,8292","0,0676","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,8446","1,6357","0,4254","4,5585","2,7875","2,9931","8,7356","4,1739","0,0049","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,7256","2,1","0,5637","5,509","2,3436","2,2861","8,9956","2,1224","0,0487","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,4019","1,6643","0,4892","3,8661","9,3769","1,7877","7,8356","3,3145","0,0175","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,7917","1,8591","0,388","6,1882","3,6022","2,2382","10,6547","5,7787","-0,0596","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,0838","1,9488","0,4772","5,5252","8,5846","2,9325","9,3841","3,3718","-0,0133","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,8137","1,8901","0,3926","6,236","3,3056","6,3671","10,6794","5,7224","0,0307","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,8283","1,7765","0,464","4,7724","3,659","6,7272","8,8649","3,9004","0,0469","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,6145","1,1037","0,4221","2,1283","3,6816","5,5691","5,9865","4,2722","0,049","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,2982","1,1841","0,359","2,8661","2,7455","3,6778","7,2858","5,9549","-0,043","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,7266","1,859","0,3933","6,5227","2,8883","9,313","10,6558","4,8413","0,0593","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,2333","1,5141","0,4683","3,4758","2,4443","5,116","7,5615","3,8833","0,0121","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,8663","1,0005","0,3491","2,0469","4,3586","6,2762","6,2765","6,6788","0,0101","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,5963","1,5338","0,4265","3,798","3,9017","3,4337","8,1282","4,8289","0,0938","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,5016","1,3737","0,3923","3,3812","3,541","0,701","7,7833","5,35","-0,002","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,7735","1,0351","0,3732","2,1199","2,5078","4,7659","6,2128","5,641","0,0188","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,376","1,6948","0,502","4,1182","3,3472","6,3906","7,9454","2,7631","0,0498","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,9791","1,2553","0,4214","2,6362","5,1018","1,9807","6,752","4,7274","-0,0083","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,6814","1,4567","0,3957","3,9388","5,4402","2,2962","8,2804","4,8412","0,0275","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,3304","1,7282","0,3991","5,4138","3,616","9,3086","9,8011","5,1775","0,0414","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,3377","1,8416","0,4246","5,6706","3,2363","10,1077","9,8613","4,5827","0,0432","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,6047","1,9471","0,5402","4,9151","7,1148","3,6988","8,5855","2,4305","0,0252","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,1499","1,3922","0,442","3,1365","5,4541","3,0455","7,2169","4,0393","-0,0075","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,1797","1,8543","0,4436","5,5928","4,3299","3,1464","9,5687","3,8044","0,0042","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,321","1,7432","0,4034","5,4484","3,3514","2,1481","9,7754","4,9726","0,0994","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"5,7417","2,2297","0,3883","8,9592","5,4604","4,4167","12,7465","5,5685","-0,0803","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,3219","1,8652","0,4316","5,8871","3,2016","1,6653","9,9126","4,1243","-0,0305","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,7032","1,726","0,367","5,6244","7,5419","4,2614","10,3021","6,3041","-0,028","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,7295","1,7494","0,3699","5,8154","8,1097","1,5418","10,4587","6,2433","-0,0928","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,3675","1,3382","0,3064","3,9274","11,2586","5,3889","9,3264","9,5809","-0,005","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,95","1,1165","0,2827","3,076","4,6904","5,4756","8,4479","10,6349","0,0602","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,3354","0,9511","0,4073","1,6128","6,9351","1,7637","5,2708","4,6595","0,0022","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,7998","0,8329","0,2975","1,6328","8,1655","3,2981","6,0023","9,4988","-0,0315","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,1077","1,4421","0,464","3,1648","6,1768","3,878","7,1341","3,5157","-0,005","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,2509","1,0543","0,4684","1,6706","3,3626","1,3192","5,2199","3,7441","0,0238","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,7622","1,4416","0,5219","2,7967","7,1019","5,0673","6,5452","2,7518","0,0271","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,4391","1,2513","0,513","2,0763","8,0915","1,5561","5,6931","3,0432","0,0186","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,3459","1,1748","0,5008","1,9287","3,201","2,0059","5,4965","3,0978","-0,0863","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,6483","1,3797","0,521","2,6112","2,2842","9,7948","6,3299","2,778","0,0474","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"1,8948","1,102","0,5816","1,5401","1,55","2,705","4,7092","1,8332","0,0628","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,6756","1,2622","0,4718","2,3356","5,7605","4,3474","6,133","3,538","-0,0258","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,566","1,6659","0,4672","4,122","5,6392","4,6391","8,2099","3,7853","-0,0167","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,5378","1,6981","0,48","4,2577","5,6504","0,5876","8,193","3,1991","-0,0228","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,778","1,4595","0,5254","2,8148","2,5407","4,5042","6,5785","2,8081","-0,0263","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,8267","1,9488","0,5093","5,1833","3,0925","1,2615","8,9855","3,0102","0,0046","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,3938","1,1607","0,4849","1,8828","5,7795","1,947","5,5225","3,6318","-0,0084","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,3589","1,2008","0,5091","2,0297","3,5344","1,5523","5,5688","2,7126","0,0366","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,2145","1,4679","0,4567","3,2272","3,8517","0,451","7,3291","4,0785","-0,0305","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,8213","1,2922","0,458","2,5139","6,7182","5,0718","6,4439","3,9511","-0,0511","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,8263","1,4967","0,5296","2,9977","6,0325","4,1422","6,708","2,4444","-0,0127","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,5295","1,2323","0,4872","2,1842","3,7005","1,0849","5,8795","3,2601","-0,0222","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,7088","1,3722","0,5066","2,6797","6,4536","1,5193","6,3878","2,6607","-0,0672","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,6047","1,9471","0,5402","4,9151","7,1148","3,6988","8,5855","2,4305","0,0252","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,1499","1,3922","0,442","3,1365","5,4541","3,0455","7,2169","4,0393","-0,0075","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,1797","1,8543","0,4436","5,5928","4,3299","3,1464","9,5687","3,8044","0,0042","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,321","1,7432","0,4034","5,4484","3,3514","2,1481","9,7754","4,9726","0,0994","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"5,7417","2,2297","0,3883","8,9592","5,4604","4,4167","12,7465","5,5685","-0,0803","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,3219","1,8652","0,4316","5,8871","3,2016","1,6653","9,9126","4,1243","-0,0305","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,7032","1,726","0,367","5,6244","7,5419","4,2614","10,3021","6,3041","-0,028","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,7295","1,7494","0,3699","5,8154","8,1097","1,5418","10,4587","6,2433","-0,0928","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"2,8251","1,5241","0,5395","3,0384","2,6512","1,7372","6,7361","2,3671","0,0238","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,2237","1,8698","0,4427","5,4885","6,702","3,792","9,5652","4,1035","-0,0123","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,4627","1,6119","0,4655","4,0396","2,5285","3,0344","8,0495","3,4735","0,0318","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,8363","1,5754","0,4107","4,185","6,0216","2,9769","8,5867","5,0517","0,0277","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,3283","1,6931","0,3912","5,2011","7,4618","5,8494","9,6214","5,232","-0,02","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,0821","2,2079","0,5409","6,4677","3,6013","3,0371","9,7813","2,2263","-0,0163","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,2755","1,7697","0,4139","5,4854","3,7588","3,7704","9,6778","4,5082","0,0012","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,8665","1,6368","0,4233","4,5624","4,1718","9,6887","8,7805","4,3319","-0,0211","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,4058","1,8402","0,4177","5,8419","3,9441","5,1312","10,0142","4,5998","-0,0306","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,0821","1,332","0,4322","3,0069","1,9434","3,6205","7,0683","4,0489","-0,0189","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,316","1,4385","0,4338","3,254","5,5574","9,7404","7,4888","4,6684","-0,0172","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,1055","1,4956","0,3643","4,3277","8,2003","4,4559","9,0981","6,5609","-0,0409","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,7789","1,6661","0,4409","4,4422","9,4924","1,6019","8,5891","4,0409","-0,0049","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,1289","1,5719","0,3807","4,6583","4,1827","2,4403","9,1667","5,4721","-0,0389","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"3,3698","1,5917","0,4724","3,7338","3,0535","9,9776","7,7678","3,5934","0,0283","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,449","1,6039","0,3605","4,9579","10,137","3,0454","9,7795","6,7236","-0,0835","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
shkot,континентальное,"4,7083","1,8703","0,3972","5,9118","5,5769","2,5821","10,4765","5,9994","0,133","5,6","7,8","1,9","1112,3","24,5",-16,"40,5","19,1","-9,8","19,1","-9,8",715,135,10,69,357,43,357,43
